token,status,current_definition,family,domain,primary_model,primary_cosine,primary_family_rank,secondary_model,secondary_cosine,secondary_family_rank,proposed_definition,reviewer_decision,reviewer_notes
encouraged,uncertain,"A term statistically associated with hire, employees, fiction, encourage. Selected corpus use: air travel; alternative contexts: event plan, small project.",practical_action,air_travel,mixedbread-ai/mxbai-embed-large-v1,0.5767685174942017,4,sentence-transformers/all-MiniLM-L6-v2,0.20850351452827454,1,,pending,
investors,uncertain,"A term statistically associated with stock, stocks, market, shares. Selected corpus use: low cost activity; alternative contexts: learning plan, financial decision.",brainstorming_creativity,low_cost_activity,mixedbread-ai/mxbai-embed-large-v1,0.576869010925293,2,sentence-transformers/all-MiniLM-L6-v2,0.4496270418167114,1,,pending,
cases,uncertain,"A term statistically associated with severe, hundreds, discovered, deaths. Selected corpus use: case note; alternative contexts: learning plan, purchase decision.",extraction_classification,case_note,mixedbread-ai/mxbai-embed-large-v1,0.5772097110748291,2,sentence-transformers/all-MiniLM-L6-v2,0.3132665157318115,7,,pending,
productivity,uncertain,"A term statistically associated with employees, increase, increased, increases. Selected corpus use: instructions; alternative contexts: purchase decision, learning plan.",critique_revision,instructions,mixedbread-ai/mxbai-embed-large-v1,0.5773019790649414,1,sentence-transformers/all-MiniLM-L6-v2,0.3911861777305603,1,,pending,
courses,uncertain,"A term statistically associated with golf, racing, certified, teaches. Selected corpus use: course enrolment; alternative contexts: learning plan, event plan.",practical_action,course_enrolment,mixedbread-ai/mxbai-embed-large-v1,0.5776644349098206,6,sentence-transformers/all-MiniLM-L6-v2,,,,pending,
teacher,uncertain,"A term statistically associated with students, grade, student, ballet. Selected corpus use: computing; alternative contexts: peripheral, network connection.",explanation_learning,computing,mixedbread-ai/mxbai-embed-large-v1,0.5791847705841064,2,sentence-transformers/all-MiniLM-L6-v2,0.30133503675460815,1,,pending,
increasingly,uncertain,"A term statistically associated with becoming, became, hostile, shift. Selected corpus use: interface copy; alternative contexts: learning plan, small project.",critique_revision,interface_copy,mixedbread-ai/mxbai-embed-large-v1,0.5795269012451172,2,sentence-transformers/all-MiniLM-L6-v2,0.4059985876083374,2,,pending,
period,uncertain,"A term statistically associated with lasted, sun, horizon, age. Selected corpus use: schedule entry; alternative contexts: learning plan, peripheral.",extraction_classification,schedule_entry,mixedbread-ai/mxbai-embed-large-v1,0.5798876285552979,3,sentence-transformers/all-MiniLM-L6-v2,0.2779749929904938,2,,pending,
sleep,uncertain,"A term statistically associated with night, bed, wake, hours. Selected corpus use: project plan; alternative contexts: small project, travel plan.",critique_revision,project_plan,mixedbread-ai/mxbai-embed-large-v1,0.5801599025726318,2,sentence-transformers/all-MiniLM-L6-v2,0.3942468464374542,3,,pending,
screen,uncertain,"A term statistically associated with display, inch, phone, awards. Selected corpus use: inventory record; alternative contexts: purchase decision, small project.",extraction_classification,inventory_record,mixedbread-ai/mxbai-embed-large-v1,0.5805259346961975,1,sentence-transformers/all-MiniLM-L6-v2,0.23497653007507324,1,,pending,
arrive,uncertain,"A term statistically associated with airport, hours, traveling, afternoon. Selected corpus use: inventory record; alternative contexts: learning plan, small project.",extraction_classification,inventory_record,mixedbread-ai/mxbai-embed-large-v1,0.5808795094490051,1,sentence-transformers/all-MiniLM-L6-v2,0.2089560329914093,2,,pending,
growing,uncertain,"A term statistically associated with fastest, rapidly, plants, soil. Selected corpus use: lesson activity; alternative contexts: learning plan, small project.",brainstorming_creativity,lesson_activity,mixedbread-ai/mxbai-embed-large-v1,0.5809860825538635,4,sentence-transformers/all-MiniLM-L6-v2,0.24854502081871033,1,,pending,
affected,uncertain,"A term statistically associated with treated, causing, actively, fever. Selected corpus use: incident log; alternative contexts: travel plan, small project.",summarization_synthesis,incident_log,mixedbread-ai/mxbai-embed-large-v1,0.5810989141464233,1,sentence-transformers/all-MiniLM-L6-v2,0.22374016046524048,1,,pending,
adventures,uncertain,"A term statistically associated with novels, sequel, series, adventure. Selected corpus use: lesson activity; alternative contexts: event plan, learning plan.",brainstorming_creativity,lesson_activity,mixedbread-ai/mxbai-embed-large-v1,0.5814068913459778,1,sentence-transformers/all-MiniLM-L6-v2,0.45364367961883545,2,,pending,
play,uncertain,"A term statistically associated with games, game, role, players. Selected corpus use: incident log; alternative contexts: learning plan, small project.",summarization_synthesis,incident_log,mixedbread-ai/mxbai-embed-large-v1,0.5814933776855469,2,sentence-transformers/all-MiniLM-L6-v2,0.3041471540927887,1,,pending,
justice,uncertain,"A term statistically associated with criminal, court, minister, chief. Selected corpus use: instructions; alternative contexts: network connection, small project.",critique_revision,instructions,mixedbread-ai/mxbai-embed-large-v1,0.5816906094551086,1,sentence-transformers/all-MiniLM-L6-v2,0.30547651648521423,11,,pending,
along,uncertain,"A term statistically associated with coast, river, electric, trail. Selected corpus use: support reply; alternative contexts: learning plan, small project.",writing_transformation,support_reply,mixedbread-ai/mxbai-embed-large-v1,0.5817360877990723,3,sentence-transformers/all-MiniLM-L6-v2,0.14467816054821014,5,,pending,
religion,uncertain,"A term statistically associated with philosophy, freedom, folk, religious. Selected corpus use: comparison table; alternative contexts: learning plan, technical explanation.",grounded_qa,comparison_table,mixedbread-ai/mxbai-embed-large-v1,0.5817488431930542,2,sentence-transformers/all-MiniLM-L6-v2,0.33662712574005127,2,,pending,
aged,uncertain,"A term statistically associated with middle, died, children, years. Selected corpus use: computing; alternative contexts: network connection, peripheral.",explanation_learning,computing,mixedbread-ai/mxbai-embed-large-v1,0.5822221636772156,3,sentence-transformers/all-MiniLM-L6-v2,0.37102586030960083,1,,pending,
responsibilities,uncertain,"A term statistically associated with job, role, ensure, specified. Selected corpus use: inventory record; alternative contexts: learning plan, small project.",extraction_classification,inventory_record,mixedbread-ai/mxbai-embed-large-v1,0.5823875069618225,1,sentence-transformers/all-MiniLM-L6-v2,0.3418041467666626,1,,pending,
cherry,uncertain,"A term statistically associated with tomatoes, flavors, orange, drink. Selected corpus use: schedule entry; alternative contexts: learning plan, small project.",extraction_classification,schedule_entry,mixedbread-ai/mxbai-embed-large-v1,0.5830715298652649,5,sentence-transformers/all-MiniLM-L6-v2,0.2658858001232147,1,,pending,
illness,uncertain,"A term statistically associated with severe, died, fever, injury. Selected corpus use: computing; alternative contexts: physical safety, file sync.",explanation_learning,computing,mixedbread-ai/mxbai-embed-large-v1,0.5830733776092529,5,sentence-transformers/all-MiniLM-L6-v2,0.43578606843948364,5,,pending,
thousand,uncertain,"A term statistically associated with hundred, dollars, nearly, paying. Selected corpus use: policy memo; alternative contexts: life science, peripheral.",summarization_synthesis,policy_memo,mixedbread-ai/mxbai-embed-large-v1,0.5845020413398743,5,sentence-transformers/all-MiniLM-L6-v2,0.33286577463150024,7,,pending,
accessible,uncertain,"A term statistically associated with easily, affordable, via, residents. Selected corpus use: account access; alternative contexts: privacy security, financial decision.",practical_action,account_access,mixedbread-ai/mxbai-embed-large-v1,0.5846626162528992,2,sentence-transformers/all-MiniLM-L6-v2,0.32565727829933167,2,,pending,
annual,uncertain,"A term statistically associated with festival, tournament, average, year. Selected corpus use: meeting transcript; alternative contexts: purchase decision, small project.",summarization_synthesis,meeting_transcript,mixedbread-ai/mxbai-embed-large-v1,0.5847377181053162,5,sentence-transformers/all-MiniLM-L6-v2,0.3437797427177429,3,,pending,
majority,uncertain,"A term statistically associated with vast, votes, ethnic, countries. Selected corpus use: outreach; alternative contexts: learning plan, purchase decision.",brainstorming_creativity,outreach,mixedbread-ai/mxbai-embed-large-v1,0.5850050449371338,6,sentence-transformers/all-MiniLM-L6-v2,0.2827093005180359,4,,pending,
relaxing,uncertain,"A term statistically associated with exciting, vacation, meditation, stress. Selected corpus use: inventory record; alternative contexts: learning plan, purchase decision.",extraction_classification,inventory_record,mixedbread-ai/mxbai-embed-large-v1,0.5852959156036377,5,sentence-transformers/all-MiniLM-L6-v2,0.40873634815216064,4,,pending,
factory,uncertain,"A term statistically associated with chocolate, production, workers, industrial. Selected corpus use: feature ideas; alternative contexts: purchase decision, small project.",brainstorming_creativity,feature_ideas,mixedbread-ai/mxbai-embed-large-v1,0.5853791832923889,1,sentence-transformers/all-MiniLM-L6-v2,0.2711245119571686,4,,pending,
faster,uncertain,"A term statistically associated with slower, speed, search, car. Selected corpus use: inventory record; alternative contexts: learning plan, travel plan.",extraction_classification,inventory_record,mixedbread-ai/mxbai-embed-large-v1,0.5858554840087891,1,sentence-transformers/all-MiniLM-L6-v2,0.2544310390949249,2,,pending,
lavender,uncertain,"A term statistically associated with purple, flower, color, oils. Selected corpus use: sequence pattern; alternative contexts: physical safety, contact record.",reasoning_verification,sequence_pattern,mixedbread-ai/mxbai-embed-large-v1,0.5863310098648071,6,sentence-transformers/all-MiniLM-L6-v2,,,,pending,
aim,uncertain,"A term statistically associated with targets, destroy, humanity, inform. Selected corpus use: contact record; alternative contexts: network connection, small project.",extraction_classification,contact_record,mixedbread-ai/mxbai-embed-large-v1,0.5863964557647705,3,sentence-transformers/all-MiniLM-L6-v2,0.3093515634536743,5,,pending,
hear,uncertain,"A term statistically associated with sorry, sound, loud, sounds. Selected corpus use: meeting notes; alternative contexts: small project, travel plan.",writing_transformation,meeting_notes,mixedbread-ai/mxbai-embed-large-v1,0.5864340662956238,1,sentence-transformers/all-MiniLM-L6-v2,0.17518499493598938,1,,pending,
sunny,uncertain,"A term statistically associated with weather, day, days, warm. Selected corpus use: inventory record; alternative contexts: peripheral, data pipeline.",extraction_classification,inventory_record,mixedbread-ai/mxbai-embed-large-v1,0.5865424871444702,1,sentence-transformers/all-MiniLM-L6-v2,0.2602153718471527,1,,pending,
something,uncertain,"A term statistically associated with else, wrong, there's, it's. Selected corpus use: lesson activity; alternative contexts: learning plan, work stress.",brainstorming_creativity,lesson_activity,mixedbread-ai/mxbai-embed-large-v1,0.5870400071144104,1,sentence-transformers/all-MiniLM-L6-v2,0.19573621451854706,3,,pending,
cows,uncertain,"A term statistically associated with pigs, milk, ducks, sheep. Selected corpus use: case note; alternative contexts: purchase decision, small project.",extraction_classification,case_note,mixedbread-ai/mxbai-embed-large-v1,0.5872201919555664,5,sentence-transformers/all-MiniLM-L6-v2,0.49534910917282104,10,,pending,
guest,uncertain,"A term statistically associated with celebrity, guests, wedding, bathroom. Selected corpus use: research notes; alternative contexts: learning plan, event plan.",summarization_synthesis,research_notes,mixedbread-ai/mxbai-embed-large-v1,0.5874050259590149,3,sentence-transformers/all-MiniLM-L6-v2,0.34469181299209595,8,,pending,
